text,source,expertise
Idealerweise Kenntnisse in der Baubranche und rechtliches Verständnis,new_data_set,Bauordnung
"Priorisierung von Folgemaßnahmen Bauüberwachung, Bauoberleitung und Abrechnung von Instandsetzungsmaßnahmen der Stadtbahnanlagen",new_data_set,Bauoberleitung
"Bauüberwachung, Bauoberleitung und Abrechnung von Instandsetzungsmaßnahmen der Stadtbahnanlagen",new_data_set,Bauoberleitung
,de_v3,Baumaßnahmen
,new_data_set,Baumaschinen
professionelles Baumanagement,de_v3,Baumanagement
,new_data_set,Baumanagemant
"Baumanagement (Qualitätssicherung, Objektüberwachung/Bauleitung)",new_data_set,Bauleitung
,new_data_set,Bauleitung
,de_v3,Bauleitplanverfahren
Koordination von Bauleitplanungsverfahren,new_data_set,Bauleitplanungsverfahren
,de_v2,Bauleistung
,de_v3,Baukontrolle
"Ingenieur, Bautechnik, Architektur, Bauingenieurwesen",new_data_set,Bauingenieurwesen
Fachrichtung Bauingenieurwesen oder Wirtschaftsingenieurwesen (Bauwesen),new_data_set,Bauingenieurwesen
"Eine solide bautechnische Ausbildung (Dipl. Ing. Architektur, Bautechniker, Bauing.) ist von Vorteil",new_data_set,Bauingenieurwesen
M.Eng./ Dipl.-Ing. Bauingenieurwesen,new_data_set,Bauingenieurwesen
"Studium der Fachrichtung Architektur, Bauingenieurwesen, Baumanagement, alternativ Ausbildung zum Bautechniker mit viel Berufserfahrung oder eine vergleichbare Qualifikation",new_data_set,Bauingenieurwesen
Wahrnehmung der Bauherrnvertretung und Vertretung der Interessen des Un-ternehmens in den Bauprojekten,new_data_set,Bauherrnvertretung
Bauherrenvertretung und technische Projektleitung für Projektentwicklungen und Bauprojekte,new_data_set,Bauherrenvertretung
Bauherrenvertretung/Projektsteuerung,new_data_set,Bauherrenvertretung
Erfahrungen und Kenntnisse in der Planung und Realisierung von Bauprojekten sowie in der Bauherrenvertretung,new_data_set,Bauherrenvertretung
,de_v2,Bauherrenvertetung
,new_data_set,"Bauhaupt, - bzw. Baunebengewerbe"
"Sie erstellen geotechnische Stellungnahmen und Berichte, Baugrundgutachten und gründungstechnische Berechnungen",new_data_set,Baugrundgutachten
Erfahrung im Bereich Baugrundbeurteilung und Gründungsberatung,new_data_set,Baugrundbeurteilung
Geowissenschaftler (m/w/d) für die Beschaffung und Auswertung von Daten in der Endlagersuche,new_data_set,Baugrundbeurteilung
,new_data_set,Baugewerbe
,de_v3,Bauentwicklung
,de_v2,Bauen im Bestand
Strategischer Einkäufer Schwerpunkt Bauelemente,new_data_set,Bauelemente
,de_v2,Baucontrolling
Attraktive Vertriebsaufgabe im Bereich der Bauchemie,de_v3,Bauchemie
,new_data_set,Baubranche
,de_v3,Baubilanzierung
Teilnahme an Baubesprechungen und laufende Überwachung des Projektfortschritts,new_data_set,Baubesprechungen
,de_v3,Baubeschläge
Berufserfahrung in der Bauaufsicht und -überwachung,new_data_set,Bauaufsicht
Leitung des Fachbereichs Bauaufsicht,new_data_set,Bauaufsicht
Berufserfahrung in der Bauaufsicht und -überwachung im Gesundheitswesen oder im Krankenhausbau,new_data_set,Bauaufsicht
,de_v2,Bauabrechnung
,de_v3,"Bau, Beton, Baustoff"
,de_v3,Bau von Rechenzentren
,de_v3,Bau und Liegenschaften
,de_v3,Bau- / Elektrotechnik
,de_v3,Bau
,de_v3,Batterie- und Brennstoffzellenanwendungen
Batch Record Review,new_data_set,Batch Record Review
Erfahrungen im Bankwesen sind von Vorteil,new_data_set,Bankwesen
,de_v3,Bankenregulatorik
,new_data_set,Bankbuchhaltung
,new_data_set,Bankausbildung
,de_v3,Bank
,de_v3,Bandscheibenendoprothetik
"Kenntnisse über aufsichtsrechtliche und organisatorische Rahmenbedingungen (z.B. BAIT, DORA)",new_data_set,BAIT / DORA
,de_v3,BAIS
,de_v3,Bahnspezifische (OT)-Systeme
,de_v2,Bahnbau
,de_v2,Backend
,de_v3,B2C Markeitng
ein ausgeprägtes Prozessverständnis im Bereich Vertrieb B2C.,new_data_set,B2C
Vertriebserfahrung B2B und B2C,new_data_set,B2C
,de_v3,B2B-Geschäft
Sie sind kompetenter Ansprechpartner für die B2B Kunden im Bereich hochwertiger Dämmstoffe,new_data_set,B2B
Leidenschaft für proaktiven B2B Vertrieb in zunehmend internationalen Märkten.,new_data_set,B2B
,new_data_set,B2B
,de_v3,Autoteile-Logistik
Erfahrung im Umgang mit Automotive SPICE und/ oder V-Modell XT,new_data_set,Automotive SPICE
,de_v3,"Automotive Sales, OEM und Supplier Expertise"
Mehrjährige Berufs- und Führungserfahrung in einer vergleichbaren Position im Automotive-Bereich,new_data_set,Automotive
Mehrjährige Berufserfahrung in dem Umfeld – idealerweise in der Automotive-Branche,new_data_set,Automotive
,de_v3,Automobilinterieur
Markt- und Technologie-Kenntnisse im Umfeld Automatisierungstechnik,new_data_set,Automatisierungstechnik
"als Projektmanager, Applikationsingenieur oder im Vertrieb - im Themenbereich Elektronik (idealerweise industrielle Steuerungs- und Automatisierungstechnik).",new_data_set,Automatisierungstechnik
"Einschlägige Berufserfahrung im Sondermaschinenbau, bevorzugt im Bereich Automatisierungstechnik",new_data_set,Automatisierungstechnik
"Berufserfahrung in der EMSR-Technik, Automatisierungstechnik",new_data_set,Automatisierung
Erfahrung in der Automatisierung von (Vertriebs-)Prozessen,new_data_set,Automatisierung
Leitung und Unterstützung von Projekten zur Weiterentwicklung der automatisierten Entgeltabrechnung,new_data_set,Automatisierung
Beschaffung von Automatisierungs- und Elektroausrüstungen,new_data_set,Automatisierung
,de_v3,Automatisiertes Kanten und Einpressen
,de_v3,automatisierte Prüfverfahren
,de_v3,Automatiserungstechnik
"Kenntnis und Netzwerk in einer der Branchen Automation, Maschinenbau oder Building Technology",new_data_set,Automation
"Mehrjährige Berufserfahrung in produzierenden, internationalen Industrieunternehmen im Umfeld Automation, embedded systems oder Elektronik",new_data_set,Automation
,new_data_set,Automation
CAD-Anwenderkenntnisse (Autodesk),new_data_set,Autodesk
Sichere Kenntnisse im Umgang mit AutoCAD und MS Office,new_data_set,Autodesk
Versierter Umgang mit CAD Systemen,new_data_set,Autodesk
"Grundlegende Kenntnisse im Umgang mit CAD-Programmen, idealerweise SolidWorks und / oder AutoCAD",new_data_set,AutoCAD
"dem sicheren Umgang mit AutoCAD, MicroStation oder SolidWorks, mit.",new_data_set,AutoCAD
"Gute CAD-Kenntnisse (AutoCAD, Autodesk Inventor) gehören zu Ihrem Profil dazu.",new_data_set,AutoCAD
"Sie beherrschen branchenübliche Software wie Revit und AutoCAD und haben idealerweise Erfahrung mit anderen BIM-Anwendungen wie Allplan, Tekla oder ArchiCAD.",new_data_set,AutoCAD
"Solide CAD-Kenntnisse, z.B. AutoCAD, HighCAD o.ä.",new_data_set,AutoCAD
Sicherer Umgang mit MicroStation oder Revit sowie den MS-Office-Programmen,new_data_set,AutoCAD
"Fortgeschrittene Kenntnisse in Adobe (insbesondere XD, InDesign, Photoshop und Illustrator) oder vergleichbaren Programmen",new_data_set,AutoCAD
,de_v3,"Außendienstplänen, -zielen und –budgets"
,new_data_set,Außendiensterfahrung
,new_data_set,Ausschreibungstexte
,de_v3,"Ausschreibungsmanagement (RFI, RFQ)"
,de_v3,Ausschreibungs- und Vergabemanagement
"Mehrjährige Berufserfahrung im Tender Management, im Projektmanagement oder in der Projektentwicklung, idealerweise im Bereich Windenergie",new_data_set,Ausschreibungs- und Projektmanagement (Windenergie)
Relevante Berufserfahrung in der Projektentwicklung von Windenergie-Parks,new_data_set,Ausschreibungs- und Projektmanagement (Windenergie)
Beteiligung an Ausschreibungen,new_data_set,Ausschreibungen
Zur Verstärkung des Teams suchen wir einen engagierten Rechtsexperten für Ausschreibungen,new_data_set,Ausschreibungen
Auslagerungsmanagement,new_data_set,Auslagerungsmanagement
Steuerung von Sub-Unternehmen,new_data_set,Auslagerungsmanagement
,de_v3,Ausführungsplanung
,de_v2,Ausbeutenkontrolle
,de_v2,Ausbau von Vertriebsstrukturen
,new_data_set,Ausbau
,de_v3,Augmented reality
,de_v3,Auftragsvorbereitung und -disposition
Verantwortlich für Auftragssteuerung insbesondere die optimale Einplanung der Aufträge in die Produktion bzw.,new_data_set,Auftragssteuerung
Wöchentliche Disposition in Abstimmung mit der Planungsabteilung im Werk,new_data_set,Auftragssteuerung
Leiter Auftragssteuerung,new_data_set,Auftragssteuerung
,de_v3,Auftragsprojektmanagement
ein professionelles Projekt- und Auftragsmanagement.,new_data_set,Auftragsmanagement
,de_v3,Auftragsabwicklung
,de_v2,Audits Überprüfung von Standards
,de_v2,Audits nach VDA 6.3
"Fundierte Kenntnisse der gängigen Prüfungsstandards und gesetzlichen Anforderungen, sowie einschlägiger Prüfungstechniken, -methoden, -standards und –prozessen der Revision (professionelle Zertifizierungen wie CPA, CIA oder CISA sind von Vorteil)",new_data_set,Audits
,de_v3,Auditmanagement
,de_v2,Auditing
fundierte Expertise im Bereich Auditierung,new_data_set,Auditierung
,new_data_set,Audio-Signalverarbeitung
Fundierte Kenntnisse in digitaler Audio-Signalverarbeitung und DSP Architekturen,new_data_set,Audio-Signalverarbeitung
,de_v3,ATLS-Zertifikat
,de_v3,Atlassian
,new_data_set,Asset Management
"Erfahrungen mit der hardwarenahen Programmierung mit C, C++, Assembler",new_data_set,Assembler
"Implementierung in MATLAB, C, C++ bzw. Assembler",new_data_set,Assembler
 Anwenderkenntnisse mit Aspen IP.21 und Aspen APC.,de_v3,Aspen
,de_v3,ASME Code Sect. VIII
,de_v2,Arzneimittelzulassung
,new_data_set,Arthroskopie
,de_v3,Area Sales Management
,de_v3,Architekturwesen
"Sie haben ein abgeschlossenes Studium im Bereich Architektur, Bauingenieurwesen oder als Zimmermeister (m/w/d) oder eine vergleichbare Ausbildung",new_data_set,Architektur
Sichere Kenntnisse im Umgang mit ArcGIS und Datenbanksystemen,new_data_set,ArcGIS
"Möglichst breite Kenntnisse im Umgang mit den verwendeten Programmen (z.B. IP, ArcGIS Pro, GeOdin, Petrel oder SKUA GoCAD)",new_data_set,ArcGIS
,new_data_set,ArcGIS
Mitwirken bei der Arbeitsvorbereitung sowie der vertraglichen Bindung von Nachunternehmern und Stoffen,new_data_set,Arbeitsvorbereitung
"Mitwirkung bei der Vorbereitung der projektbezogenen Werk- und Dienstleistungsverträge, sowie vorbereitende Abstimmung mit Behörden und Kunden",new_data_set,Arbeitsvorbereitung
,de_v2,Arbeitssicherheit und Umweltschutz
Mindestens zwei Jahre Berufserfahrung als Fachkraft für Arbeitssicherheit,new_data_set,Arbeitssicherheit
umfangreichen Erfahrungen im Bereich Arbeitssicherheit,new_data_set,Arbeitssicherheit
Sehr gute Kenntnisse im Bereich Anlagensicherheit und Arbeitssicherheit,new_data_set,Arbeitssicherheit
,de_v3,Arbeitsschutz
Kenntnisse im Arbeitsrecht und Personalcontrolling,new_data_set,Arbeitsrecht
Fundierte Kenntnisse im Arbeitsrecht,new_data_set,Arbeitsrecht
Umfangreiche Kenntnisse im Arbeitsrecht haben Bedeutung.,new_data_set,Arbeitsrecht
Arbeitsrechtliche Beratung bei Umstrukturierungen in Unternehmen,new_data_set,Arbeitsrecht
Gestaltung und Umsetzung arbeitsrechtlicher und personalwirtschaftlicher Fragestellungen,new_data_set,Arbeitsrecht
Grundkenntnisse im Verwaltungsrecht,new_data_set,Arbeitsrecht
Sehr gute Kenntnisse im Arbeits- und Beamtenrecht,new_data_set,Arbeitsrecht
Rechtsanwaltsanwärter (mit RAP) oder Rechtsanwalt mit Erfahrung im Arbeitsrecht / Prozessrecht,new_data_set,Arbeitsrecht
,de_v3,Arbeitsprozessoptimierung
,new_data_set,Arbeitsmedizin
,new_data_set,Arbeits.- Sozialversicherungsrecht
Volljurist:in mit mind. 2. Staatsexamen mit nachgewiesener Berufserfahrung im Arbeits- und Tarifrecht,new_data_set,Arbeits- und Tarifrecht
,de_v3,Arbeits- und Sozialversicherungsrecht
"die Durchführung von Soll-Ist-Vergleichen, Abweichungsanalysen, Ad-hoc-Auswertungen sowie die Strukturierung und Bereitstellung von Werks-KPIs",new_data_set,Arbeit nach KPI
,new_data_set,Aquise
alle Zulassungsunterlagen wie TQV und APV,de_v3,APV
,de_v2,APS-System
"Kenntnisse in der Qualitätsplanung unter Einbezug von APQP / PPAP sowie Kenntnisse in der Aufbereitung von Audits, Reviews und deren Moderation",new_data_set,APQP / PPAP
,de_v2,Apps
Deutsche Approbation als Arzt,new_data_set,Approbation
"Deutsche Facharztanerkennung Orthopädie/Unfallchirurgie, wünschenswert Zertifikat im Bereich Fusschirurgie",new_data_set,Approbation
Deutsche Approbation als Arzt/ Ärztin,new_data_set,Approbation
,de_v2,Applikationsmanagement
,de_v3,Applikations- und Integrationsachrchitektur
,de_v2,Applikation Management
,new_data_set,Applications Management
"Koordination und Weiterentwicklung aller kundenbezogenen Serviceangebote, insbesondere Anwendungstechnik",new_data_set,Anwendungstechnik
die Unterstützung der Mitglieder bei der Anwendung der TAB-Business-Tools,new_data_set,Anwendungstechnik
Verantwortung als Anwendungs- und Produktexperte für die definierte(n) Produktgruppe(n)/im Bereich Access Solution,new_data_set,Anwendungstechnik
Verantwortliche Projektleitung und Anwendungsforschung im Bereich Nuklearmedizin,new_data_set,Anwendungsforschung
,de_v3,Anwendungsentwicklung
,de_v3,Anwendungsdesign
mehrjährige Berufspraxis in der Berechnung der Antriebstechnik und Programmierung der Steuerungen.,new_data_set,Antriebstechnik
Verantwortlich für Neu- und Weiterentwicklung von Steuerungs- und Antriebstechniken,new_data_set,Antriebstechnik
Mehrjährige bzw. erste Berufserfahrung im Bereich elektrohydraulischer Steuerungen und Regelungen,new_data_set,Antriebstechnik
,de_v3,Antriebs- und Automatisierungstechnik
,de_v2,Anti Geldwäsche
,de_v2,Anorganische und Anayltische Chemie
,de_v3,Anorganische und Analytische Chemie
,de_v2,Anlagenwartung und -reparatur
,de_v3,Anlagenvertrieb
,de_v3,Anlagentechnik
Kaufmännische Verantwortung für Windenergie-Anlagenprojekte,de_v3,Anlagenprojekte
,de_v2,Anlageninstandhaltung
,new_data_set,Anlagenbuchhaltung
,de_v3,Anlagenbau/Maschinenbau
,de_v3,Anlagenbau/Inbetriebnahme
internationale Turn-Key Projekte im Anlagenbau für Filtertechnik.,new_data_set,Anlagenbau
Technische Grundausbildung in Anlagenbau,new_data_set,Anlagenbau
Für den Bereich Anlagenbau,new_data_set,Anlagenbau
im Maschinen- und Anlagenbau,new_data_set,Anlagenbau
,de_v3,Anlagenautomatisierung
,de_v2,Anlagen-/Rohrleitungsbau
,de_v2,Anlagen- und Verfahrenstechnik
,de_v3,Anlagen- und Maschinenbau
"Prüfung und Bewertung von raumlufttechnischen Anlagen, Entrauchungsanlagen und Feuerlöschanlagen nach Landesbauverordnung",new_data_set,Anlagen
,de_v2,Anlagebuchhaltung
Facharztanerkennung für Angiologie,new_data_set,Angiologie
,de_v3,Angiographische Embolisation
Erfahrung in der Angiographie und in radiologischen Interventionen,new_data_set,Angiographie
,de_v3,Angewandte Informatik
,de_v3,Angebotsvorbereitung
,de_v3,Angebotsverhandlungen
,de_v3,Angebotsvergleiche
,new_data_set,Angebotskalkulation
"Sie unterstützen bei Konzepten, Angeboten für unsere Kunden und bei der Teilnahme an Ausschreibungen",new_data_set,Angebotserstellung
"Wir bieten eine spannende Position als erfahrenen Angebotskalkulator / Bid-Manager (m/w/d), für eine Persönlichkeit, die bei der technischen und kaufmännischen Ausarbeitung von Angeboten aufgeht.",new_data_set,Angebotserstellung
,de_v3,Angebots- und Vertragsgestaltung
,de_v3,Anfrage und Vergabe an Lieferanten
,de_v3,Anforderungs- und Testmanagement
"Zusammenarbeit mit dem Entwicklerteam, um Lösungen zu finden und Change Requests umzusetzen",new_data_set,Änderungsmanagement
"Ergebnisse aus der Vergangenheit zeigen, dass Sie erfolgreich Veränderungen und Verbesserungen implementieren können.",new_data_set,Änderungsmanagement
Änderungs- und Reklamationsmanagement,new_data_set,Änderungsmanagement
Change Requests und Industrialisierung betreuen und umsetzen,new_data_set,Änderungsmanagement
Mitarbeit in Projekten zur Entwicklung von Geschäftsstrategien zur Ableitung strategischer Veränderungsimpulse für das Management,new_data_set,Änderungsmanagement
Begleitung des Change Managements bei Änderungen,new_data_set,Änderungsmanagement
"Du berätst und unterstützt den Vorstand, das Top-Management und Mitarbeiter*innen bei strategischen und transformatorischen Fragestellungen.",new_data_set,Änderungsmanagement
Fachliche Projektleitung in Changeprojekten,new_data_set,Änderungsmanagement
Initiieren und Begleiten von Change-Projekten,new_data_set,Änderungsmanagement
Erfahrung im Change Management,new_data_set,Änderungsmanagement
"Erfahrung mit zeitgemäßen Managementmethoden, Change- und Zertifizierungsprozessen",new_data_set,Änderungsmanagement
Sie sorgen für die Umsetzung von Korrekturmaßnahmen,new_data_set,Änderungsmanagement
"Sie zeichnen sich durch die Bereitschaft aus, Verantwortung zu übernehmen und Veränderungsprozesse zu initiieren",new_data_set,Änderungsmanagement
Begleitung und Steuerung der Transformations- und Change-Management-Prozesse,new_data_set,Änderungsmanagement
Voranbringen von Veränderungsprozessen für eine zukunftsorientierte Organisationsentwicklung,new_data_set,Änderungsmanagement
und Fertigbarkeit sowie bei Bedarf Veranlassung von Korrekturmaßnahmen,new_data_set,Änderungsmanagement
Durchführen des Planungsprozesses mit Abweichungsanalyse/Maßnahmenplänen,new_data_set,Änderungsmanagement
"Mit kurzen Entscheidungswegen, schneller Umsetzung und Unterstützung unkonventioneller Ansätze werden Kreativität und Innovationen gefördert.",new_data_set,Änderungsmanagement
